source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
193,DES-194,21742,SCOPUS_ID:0033784490,10.1097/00001648-200011000-00015,Do parental factors affect male and female fertility?,Epidemiology,2000,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,Fecundity; Fertility; Maternal smoking; Parental age; Parental factors; Time to pregnancy,,,True,0.03,False,no,0.0,1.0,1611,50,6.7662e-05,264.7611669963226,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-h1cB3xLfRgSEXi1Dsmti,,1d16b25dcca8,2026-09-19T18:34:43+00:00
194,DES-195,36073,SCOPUS_ID:4644231980,10.1136/jech.2003.016089,"Malaria, from natural to supernatural: A qualitative study of mothers' reactions to fever (Dienga, Gabon)",Journal Of Epidemiology And Community Health,2004,Qualitative,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.23,False,no,0.12,0.77,1669,50,7.0098e-05,258.8699999905657,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-MPGJP2RQmERTFQEDhWE6,,1d16b25dcca8,2026-09-19T18:34:43+00:00
195,DES-196,10159,SCOPUS_ID:84867524282,10.1016/j.amepre.2012.06.025,Active living by design sustainability strategies,American Journal Of Preventive Medicine,2012,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.14,False,no,0.02,0.95,1677,50,7.0434e-05,305.33324999851175,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-MvBxwrIzxG7nwIS7qJOl,,1d16b25dcca8,2026-09-19T18:34:43+00:00
196,DES-197,17424,SCOPUS_ID:67049110381,10.2105/ajph.2008.140681,Public health responses to the HIV epidemic among black men who have sex with men: A qualitative study of US Health Departments and Communities,American Journal Of Public Health,2009,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.87,True,yes,0.96,0.92,1497,50,6.2874e-05,330.51437500398606,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-30fQAQG4OGl1ZnO0VNND,,1d16b25dcca8,2026-09-19T18:34:43+00:00
197,DES-198,20891,SCOPUS_ID:85185703642,10.2105/ajph.2023.307518,"1965 US Voting Rights Act Impact on Black and Black Versus White Infant Death Rates in Jim Crow States, 1959–1980 and 2017–2021",American Journal Of Public Health,2024,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,,,,True,0.08,False,no,0.0,0.99,1745,50,7.329e-05,308.202500018524,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-pG9thZlVEawWE1CclIT2,,1d16b25dcca8,2026-09-19T18:34:43+00:00
198,DES-199,43983,SCOPUS_ID:85047638321,10.1016/j.ypmed.2018.05.021,The challenge of HPV vaccination uptake and opportunities for solutions: Lessons learned from Alabama,Preventive Medicine,2018,Other/None,Other/None,Other/None,Qualitative,Qualitative,Qualitative,False,False,False,False,True,Cervical cancer; Cervical cancer prevention; HPV; HPV vaccine; Human papillomavirus; Oropharyngeal cancer; Qualitative research,,,True,0.85,True,yes,0.96,0.91,1651,50,6.9342e-05,297.91033299989067,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-8cfWlkY0uTvkmt6MtwMk,,1d16b25dcca8,2026-09-19T18:34:43+00:00
199,DES-200,19422,SCOPUS_ID:84929346987,10.2105/ajph.2014.302522,"Research done in ""A good way"": The importance of indigenous elder involvement in HIV community-based research",American Journal Of Public Health,2015,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.21,False,no,0.1,0.8,1584,50,6.6528e-05,248.1809169985354,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-LnWGtOFhngsv5UR0dU61,,1d16b25dcca8,2026-09-19T18:34:43+00:00
200,DES-201,2065,SCOPUS_ID:0031963005,10.1093/oxfordjournals.aje.a009369,Nationwide oral poliovirus vaccination campaign and the incidence of Guillain-Barre syndrome,American Journal Of Epidemiology,1998,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,"Poliovirus vaccine, oral; Polyradiculoneuritis; Vaccination",,,True,0.04,False,no,0.0,1.0,1603,50,6.7326e-05,325.5255410040263,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-PFYF4og2dRsJLJJkb3an,,1d16b25dcca8,2026-09-19T18:34:44+00:00
201,DES-202,42085,SCOPUS_ID:78649692072,10.1016/j.ypmed.2010.09.015,Public perceptions of cardiovascular risk factors in Croatia: The PERCRO survey,Preventive Medicine,2010,Other/None,Other/None,Other/None,Experimental,Experimental,Experimental,False,False,False,False,True,Coronary heart disease; Exercise; Guidelines; Hypercholesterolemia; Hypertension; Myocardial infarction; Prevention; Risk factors,,,True,0.95,True,yes,1.0,1.0,1654,50,6.9468e-05,270.72266599861905,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-ttzinf4qn2frpkFsiwoe,,1d16b25dcca8,2026-09-19T18:34:44+00:00
202,DES-203,22166,SCOPUS_ID:1542715782,10.1097/01.ede.0000101749.28283.de,Residential exposure to traffic in California and childhood cancer,Epidemiology,2004,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1700,50,7.14e-05,832.9397909983527,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-7Q34vIPS58hmF1HBxOh3,,1d16b25dcca8,2026-09-19T18:34:44+00:00
203,DES-204,25780,SCOPUS_ID:84860281409,10.1007/s10654-012-9653-2,"The aging population in Sweden: Can declining incidence rates in MI, stroke and cancer counterbalance the future demographic challenges?",European Journal Of Epidemiology,2012,Other/None,Other/None,Other/None,Experimental,Experimental,Experimental,False,False,False,False,False,Cancer; Demography; Incidence trends; Myocardial infarction; Projections; Stroke; Sweden,,,True,0.07,False,no,0.0,0.99,1750,50,7.35e-05,305.7109159999527,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-ijscxO13As0ICN9yhtDb,,1d16b25dcca8,2026-09-19T18:34:44+00:00
204,DES-205,24771,SCOPUS_ID:17944379554,10.1023/a:1017580329538,Screening for tuberculosis upon admission to shelters and free-meal services,European Journal Of Epidemiology,2001,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,Homeless; Screening; Tuberculosis,,,True,0.96,True,yes,1.0,1.0,1730,50,7.266e-05,264.2153330089059,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-lDoJwaabA43ofJHzRMDN,,1d16b25dcca8,2026-09-19T18:34:44+00:00
205,DES-206,12949,SCOPUS_ID:85198216217,10.1016/j.amepre.2024.06.003,"Arrest History and Health Among U.S. Sexual and Gender Minority Youth, 2022",American Journal Of Preventive Medicine,2024,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.97,True,yes,1.0,1.0,1733,50,7.2786e-05,262.4397909967229,1,typesafe/jev-1.13-20260917,gen-dec-1789842883-dNSJKDZAFjDaFqE6YYQB,,1d16b25dcca8,2026-09-19T18:34:44+00:00
206,DES-207,35444,SCOPUS_ID:0031966687,10.1136/jech.52.4.272,Use of sequential case-control studies to investigate a community salmonella outbreak in Wales,Journal Of Epidemiology And Community Health,1998,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,,,,True,0.29,False,no,0.33,0.35,1559,50,6.5478e-05,439.8602500150446,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-RHbRrcybO9mIsKpjeKYK,,1d16b25dcca8,2026-09-19T18:34:44+00:00
207,DES-208,26004,SCOPUS_ID:84937866835,10.1007/s10654-015-0073-y,Breast cancer risk and night shift work in a case–control study in a Spanish population,European Journal Of Epidemiology,2016,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Breast cancer; Circadian disruption; Night shift,,,True,0.03,False,no,0.0,1.0,1699,50,7.1358e-05,426.7769170110114,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-dleiNiNFAokjEOoeVDlE,,1d16b25dcca8,2026-09-19T18:34:44+00:00
208,DES-209,19092,SCOPUS_ID:84898645161,10.2105/ajph.2013.301825,Insurer views on reimbursement of preventive services in the dental setting: Results from a qualitative study,American Journal Of Public Health,2014,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.88,True,yes,0.98,0.95,1546,50,6.4932e-05,289.65920899645425,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-9kHuxtzGmPuOJF6ob5Kw,,1d16b25dcca8,2026-09-19T18:34:44+00:00
209,DES-210,35807,SCOPUS_ID:0035103167,10.1136/jech.55.4.239,Material deprivation and leading causes of death by gender: Evidence from a nationwide small area study,Journal Of Epidemiology And Community Health,2001,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.05,False,no,0.0,1.0,1682,50,7.0644e-05,284.1763330216054,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-P9EqcYeRAMZCJAOOynzz,,1d16b25dcca8,2026-09-19T18:34:44+00:00
210,DES-211,28421,SCOPUS_ID:84904993373,10.1093/eurpub/ckt146,Evaluation of a Swedish version of the Strengthening Families Programme,European Journal Of Public Health,2014,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.04,False,no,0.0,1.0,1705,50,7.161e-05,360.72154200519435,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-fLTvUkQEn8L3qkghOA7H,,1d16b25dcca8,2026-09-19T18:34:44+00:00
211,DES-212,41223,SCOPUS_ID:25844464845,10.1016/j.ypmed.2005.07.003,Perceived risk for developing stroke among older adults,Preventive Medicine,2005,Other/None,Other/None,Other/None,Cross-sectional,Cross-sectional,Cross-sectional,False,False,False,False,True,Awareness; Beliefs; Cerebrovascular disease; Cross-sectional studies; Perceptions; Risk factors; Stroke,,,True,0.93,True,yes,1.0,0.99,1598,50,6.7116e-05,280.0459999998566,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-s8OAKsz7EKxEpIZ9D9HR,,1d16b25dcca8,2026-09-19T18:34:44+00:00
212,DES-213,31364,SCOPUS_ID:2642702548,10.1093/ije/27.2.282,Multivariate time series analysis in nosocomial infection surveillance: A case study,International Journal Of Epidemiology,1998,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,ARIMA models; Intervention studies; Nosocomial infection; Quality control; Surveillance; Time series,,,True,0.95,True,yes,1.0,1.0,1699,50,7.1358e-05,290.38858399144374,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-0RmlQtHXXqC9SBpbNFvE,,1d16b25dcca8,2026-09-19T18:34:44+00:00
213,DES-214,37423,SCOPUS_ID:84881253149,10.1136/jech-2012-201919,"The child's body without fluid: Mother's knowledge and practices about hydration and rehydration in Salvador, Bahia, Brazil",Journal Of Epidemiology And Community Health,2013,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1664,50,6.9888e-05,306.5397499885876,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-0xGtxjUsfV14u8AnOmLE,,1d16b25dcca8,2026-09-19T18:34:44+00:00
214,DES-215,8688,SCOPUS_ID:0034783226,10.1016/s0749-3797(01)00371-3,Impact of multiple injections on immunization rates among vulnerable children,American Journal Of Preventive Medicine,2001,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.58,True,yes,0.57,0.13,1742,50,7.3164e-05,333.3960419986397,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-o4xotS1vVXkNg8aDfwvw,,1d16b25dcca8,2026-09-19T18:34:44+00:00
215,DES-216,32917,SCOPUS_ID:79957602740,10.1093/ije/dyr008,Inequalities in participation in an organized national colorectal cancer screening programme: Results from the first 2.6 million invitations in England,International Journal Of Epidemiology,2011,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,Age; Colorectal cancer screening; Ethnicity; Gender; Inequalities; Socioeconomic status,,,True,0.97,True,yes,1.0,1.0,1837,50,7.7154e-05,279.77999998256564,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-OriYcycJhBYLrUGzABog,,1d16b25dcca8,2026-09-19T18:34:44+00:00
216,DES-217,44451,SCOPUS_ID:85093705339,10.1016/j.ypmed.2020.106257,The impact of state policies for school-based BMI/fitness assessments on children's BMI outcomes in rural versus urban schools: Evidence from a natural experiment,Preventive Medicine,2020,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,BMI; Body mass index; Health and fitness assessments; School BMI; Urban and rural,,,True,0.07,False,no,0.0,0.99,1703,50,7.1526e-05,390.86579202557914,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-8uGnNFHxjIapuom0z97s,,1d16b25dcca8,2026-09-19T18:34:44+00:00
217,DES-218,1036,SCOPUS_ID:0028274665,10.1093/oxfordjournals.aje.a117097,"Occupational exposure to human immunodeficiency virus (HIV)-infected blood in denver, colorado, police officers",American Journal Of Epidemiology,1994,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,Blood; HIV; Occupational exposure; Police,,,True,0.82,True,yes,0.94,0.89,1704,50,7.1568e-05,282.3297499853652,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-408x6Auc4gTCeopRw1y7,,1d16b25dcca8,2026-09-19T18:34:44+00:00
218,DES-219,37375,SCOPUS_ID:84885424906,10.1136/jech-2012-202137,Investing in health: Is social housing value for money? A cost-utility analysis,Journal Of Epidemiology And Community Health,2013,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,True,True,True,,,,True,0.49,False,no,0.43,0.13,1695,50,7.119e-05,372.97475000377744,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-4jCWgu02cobVjq4WWdGr,,1d16b25dcca8,2026-09-19T18:34:44+00:00
219,DES-220,45784,SCOPUS_ID:85182002284,10.1016/j.ypmed.2024.107850,Distress about social problems and tobacco and cannabis use outcomes among young adults in Los Angeles County,Preventive Medicine,2024,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,Cannabis; Discrimination; Distress; Dual use; E-cigarette; Marijuana; Police brutality; Stress; Tobacco; Violence,,,True,0.04,False,no,0.0,1.0,1765,50,7.413e-05,261.38924999395385,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-s1WGtU2pmmCjLsG2AMtr,,1d16b25dcca8,2026-09-19T18:34:44+00:00
220,DES-221,44866,SCOPUS_ID:85104320939,10.1016/j.ypmed.2021.106553,Smoking behavior in 18–20 year-olds after tobacco 21 policy implementation in California: A difference-in-differences analysis with other states,Preventive Medicine,2021,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Tobacco control; Youth,,,True,0.07,False,no,0.0,1.0,1812,50,7.6104e-05,300.4079580132384,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-L1hRBOgmA7TI7Y0tAt9j,,1d16b25dcca8,2026-09-19T18:34:44+00:00
221,DES-222,2319,SCOPUS_ID:0032952372,10.1093/oxfordjournals.aje.a009731,"Time-series analysis of the relation between influenza virus and hospital admissions of the elderly in Ontario, Canada, for pneumonia, chronic lung disease, and congestive heart failure",American Journal Of Epidemiology,1999,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,"Geriatrics; Heart failure, congestive; Hospital records; Influenza; Lung diseases, obstructive; Pneumonia; Time",,,True,0.15,False,no,0.06,0.88,1596,50,6.7032e-05,251.7612920200918,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-i4XUjCPeFEzzD5EfEZtQ,,1d16b25dcca8,2026-09-19T18:34:44+00:00
222,DES-223,35229,SCOPUS_ID:0028681660,10.1136/jech.49.4.401,Tropospheric ozone: Respiratory effects and Australian air quality goals,Journal Of Epidemiology And Community Health,1995,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,,,,True,0.99,True,yes,1.0,1.0,1760,50,7.392e-05,285.9574999893084,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-2ZGQThquQWuunyDHfQgf,,1d16b25dcca8,2026-09-19T18:34:44+00:00
223,DES-224,31638,SCOPUS_ID:0034035717,10.1093/ije/29.2.248,Nicotine dependence and its familial aggregation in Chinese,International Journal Of Epidemiology,2000,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,False,Familial aggregation; Nicotine dependence; Recurrent risk; Regression model; Smoking,,,True,0.03,False,no,0.0,1.0,1751,50,7.3542e-05,307.71504098083824,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-ms4oBTtP9BsSJ6OxzD7h,,1d16b25dcca8,2026-09-19T18:34:45+00:00
224,DES-225,40843,SCOPUS_ID:12244273691,10.1016/s0091-7435(02)00014-2,The public health burden of material deprivation: Excess mortality in leading causes of death in Spain,Preventive Medicine,2003,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,Cause-specific mortality; Health policies; Material deprivation; Small areas,,,True,0.98,True,yes,1.0,1.0,1618,50,6.7956e-05,313.49920900538564,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-g3Za0WWon3S4QZsgvHTf,,1d16b25dcca8,2026-09-19T18:34:45+00:00
225,DES-226,38644,SCOPUS_ID:85097870561,10.1136/jech-2020-215002,"Temperature and cardiovascular mortality in Rio de Janeiro, Brazil: Effect modification by individual-level and neighbourhood-level factors",Journal Of Epidemiology And Community Health,2021,Other/None,Other/None,Other/None,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,Cardiovascular disease; Mortality; Neighborhood/place; Temperature; Time-series,,,True,0.92,True,yes,0.99,0.99,1681,50,7.0602e-05,365.8617910114117,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-qKopp2CzhmYQ3izIdlMg,,1d16b25dcca8,2026-09-19T18:34:45+00:00
226,DES-227,38275,SCOPUS_ID:85068355867,10.1136/jech-2018-211936,"Monitoring epidemiological trends in back to school asthma among preschool and school-aged children using real-time syndromic surveillance in England, 2012-2016",Journal Of Epidemiology And Community Health,2019,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,asthma; asthma exacerbation; children; emergency department; general practitioner; school; surveillance,,,True,0.69,True,yes,0.86,0.72,1652,50,6.9384e-05,326.26362500013784,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-Tn0AHUg6DPpWmp2mF0MX,,1d16b25dcca8,2026-09-19T18:34:45+00:00
227,DES-228,23994,SCOPUS_ID:85190844068,10.1097/ede.0000000000001728,"Long-term Impact of Tropical Cyclones on Disease Exacerbation among Children with Asthma in the Eastern United States, 2000-2018",Epidemiology,2024,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Asthma; Child; Cyclonic storms; United States,,,True,0.03,False,no,0.0,1.0,1732,50,7.2744e-05,358.40712499339134,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-PV7zXgy7NxY7LA9U13xi,,1d16b25dcca8,2026-09-19T18:34:45+00:00
228,DES-229,22127,SCOPUS_ID:4344714811,10.1097/01.ede.0000129518.99816.e1,Case-control studies of the efficacy of cancer screening: Overcoming bias from nonrandom patterns of screening,Epidemiology,2004,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1514,50,6.3588e-05,293.1691249832511,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-CufFTIXTKQwuxphIta3J,,1d16b25dcca8,2026-09-19T18:34:45+00:00
229,DES-230,1063,SCOPUS_ID:0028268493,10.1093/oxfordjournals.aje.a117052,"Salivary cotinine, frequency of cigarette smoking, and body mass index: Findings at baseline in the lung health study",American Journal Of Epidemiology,1994,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,Body weight; Cotinine; Smoking,,,True,0.03,False,no,0.0,1.0,1555,50,6.531e-05,291.16854100720957,1,typesafe/jev-1.13-20260917,gen-dec-1789842884-tMS8jzh8XDoGnSNe3teH,,1d16b25dcca8,2026-09-19T18:34:45+00:00
230,DES-231,45720,SCOPUS_ID:85190277395,10.1016/j.ypmed.2024.107954,"Would banning menthol cigarettes, flavored cigars, and flavored e-cigarettes prompt users to seek illicit channels for obtaining them in the United States?",Preventive Medicine,2024,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,Flavor ban; Flavored cigars; Flavored e-cigarettes; Illicit channels; Illicit market; Menthol cigarettes,,,True,0.83,True,yes,0.93,0.86,1667,50,7.0014e-05,277.4226249894127,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-XFXf7Qo5ag6zmEuJB4Y0,,1d16b25dcca8,2026-09-19T18:34:45+00:00
231,DES-232,27567,SCOPUS_ID:34047227884,10.1093/eurpub/ckl119,Are manual workers at higher risk of death than non-manual employees when living in Swedish municipalities with higher income inequality?,European Journal Of Public Health,2007,Other/None,Other/None,Other/None,Experimental,Experimental,Experimental,False,False,False,False,False,Attempted suicide; Income inequality; Myocardial infarction; Socio-economic position; Sweden,,,True,0.05,False,no,0.0,1.0,1766,50,7.4172e-05,255.3179170063231,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-jptANtY0qh55ogl39v9T,,1d16b25dcca8,2026-09-19T18:34:45+00:00
232,DES-233,35441,SCOPUS_ID:0031973323,10.1136/jech.52.1.59,"Effect of varying the time frame for COOP-WONCA functional health status charts: A nested randomised controlled trial in Bristol, UK",Journal Of Epidemiology And Community Health,1998,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.77,True,yes,0.94,0.88,1778,50,7.4676e-05,311.84725000639446,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-8NN2hKsHHKHTPEKh3OY5,,1d16b25dcca8,2026-09-19T18:34:45+00:00
233,DES-234,21394,SCOPUS_ID:0029962275,10.1097/00001648-199605000-00005,Job stress and preeclampsia,Epidemiology,1996,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,False,False,False,False,False,case-control study; job; occupation; preeclampsia; strain; stress,,,True,0.03,False,no,0.0,1.0,1701,50,7.1442e-05,311.47654200321995,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-SkgIHAsRske1svcCfex6,,1d16b25dcca8,2026-09-19T18:34:45+00:00
234,DES-235,28178,SCOPUS_ID:84881286025,10.1093/eurpub/ckt008,Access points to the different levels of health care and demographic predictors in a country without a gatekeeping system. Results of a cross-sectional study from Austria,European Journal Of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.92,True,yes,1.0,0.99,1692,50,7.1064e-05,291.79358400870115,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-wJolhvx6zCavpAL1oz7s,,1d16b25dcca8,2026-09-19T18:34:45+00:00
235,DES-236,12815,SCOPUS_ID:85150030965,10.1016/j.amepre.2023.02.001,Time-Varying Food Retail and Incident Disease in the Cardiovascular Health Study,American Journal Of Preventive Medicine,2023,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,False,True,False,True,False,,,,True,0.54,True,yes,0.58,0.16,1739,50,7.3038e-05,251.63149999571033,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-lsxXDyxlkQ88K50DPkrG,,1d16b25dcca8,2026-09-19T18:34:45+00:00
236,DES-237,40880,SCOPUS_ID:0345283025,10.1016/j.ypmed.2003.09.015,A randomized trial of a family-based smoking prevention intervention in managed care,Preventive Medicine,2003,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,Family; Managed care; Tobacco prevention; Youth,,,True,0.51,True,yes,0.56,0.12,1681,50,7.0602e-05,232.81395799131133,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-QKxoeed1kldssDLvue8h,,1d16b25dcca8,2026-09-19T18:34:45+00:00
237,DES-238,45273,SCOPUS_ID:85121848541,10.1016/j.ypmed.2021.106915,"The association between fast-food outlet proximity and density and Body Mass Index: Findings from 147,027 Lifelines Cohort Study participants",Preventive Medicine,2022,Cohort,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,False,True,False,True,False,Body Mass Index; Body Weight; Built environment; Fast foods,,,True,0.04,False,no,0.0,1.0,1869,50,7.8498e-05,447.42174999555573,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-6NRVOjCwEyuw9GT173qk,,1d16b25dcca8,2026-09-19T18:34:45+00:00
238,DES-239,44996,SCOPUS_ID:85097799481,10.1016/j.ypmed.2020.106316,"Effects of e-cigarette use on cigarette smoking among U.S. youth, 2004–2018",Preventive Medicine,2021,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,False,True,False,True,False,Adolescent; Cigarette smoking; E-cigarettes; Tobacco use,,,True,0.04,False,no,0.0,1.0,1812,50,7.6104e-05,299.2692919797264,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-ckuLLUu6HFryJJnzGJI6,,1d16b25dcca8,2026-09-19T18:34:45+00:00
239,DES-240,20170,SCOPUS_ID:85070646385,10.2105/ajph.2019.305168,"Effect of the Affordable Care Act’s medicaid expansions on food security, 2010–2016",American Journal Of Public Health,2019,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,False,False,False,False,,,,True,0.89,True,yes,0.97,0.94,1639,50,6.8838e-05,356.1929170100484,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-QXdAJFsSrrkOFJosaXC4,,1d16b25dcca8,2026-09-19T18:34:45+00:00
240,DES-241,23630,SCOPUS_ID:85083041258,10.1097/ede.0000000000001161,A Graphical Catalog of Threats to Validity: Linking Social Science with Epidemiology,Epidemiology,2020,Other/None,Other/None,Other/None,Quasi-experimental,Quasi-experimental,Quasi-experimental,True,True,False,True,False,Causal inference; Directed acyclic graph; Epidemiologic methods; Quasi-experimental designs; The Campbell tradition; Threats to validity,,,True,0.03,False,no,0.0,1.0,1598,50,6.7116e-05,257.5514999916777,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-pNloOxxjY8ZQDTbV4Je6,,1d16b25dcca8,2026-09-19T18:34:45+00:00
241,DES-242,40704,SCOPUS_ID:0036353591,10.1006/pmed.2001.0970,"The population consumption model, alcohol control practices, and alcohol-related traffic fatalities",Preventive Medicine,2002,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,Alcohol accessibility; Alcohol policy; Traffic fatalities,,,True,0.98,True,yes,1.0,1.0,1655,50,6.951e-05,302.635083993664,1,typesafe/jev-1.13-20260917,gen-dec-1789842885-tlGIRJLZQIXlTXFSOajB,,1d16b25dcca8,2026-09-19T18:34:45+00:00
